customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
799634,310567,Now expected 22/23 November I expect Prime to do what it says on the tin really bit disappointed,799635,"Thank you for being a Prime member. I can definitely understand your disappointment. I'm sorry that your parcel hasn't arrived yet. When was the parcel supposed to be delivered? May I know who the carrier is, you can confirm here: [LINK] ^SY"
1438590,426152,no communication receive yet kindly return my money more the 6 days still problem not arise,1438587,details again here: [LINK] &amp; we'll assist you right away with your concern. (2/2)^SF
2603028,559935,Oui garantie jour-j et au final je l'ai pas,2603030,Que dit le suivi de votre commande ? ^SM
1235572,409804,if you can't handle customer service. Stop this business in interiors. #worstcustomerservice [LINK],1235569,I'm sorry about the situation. Kindly share your details here: [LINK] and I'll look into this. ^SG
102912,138635,This is your answer: [LINK],102916,We already consider your request. Please have some patience. Thanks :) ^DS
2744152,768580,is horrible. Customer service should be ashamed of thwmselves.,2744150,I'm so sorry to hear to about the poor experience! This is not what we want to hear form our customers. We'd like to help! Have you had trouble with a recent order or delivery? Could you tell us more details about what's going on? ^HM
1777276,534045,Li todos. Sempre ebook da Amazon. Acabou aquele inconveniente de carregar livros pesados! Amo ler!,1777275,"Fica bem fácil ler no Kindle, não é? :D Abraço, Wagner! ^CR"
1373651,439720,"Thanks, sent them a message last night",1373653,"Great! Keep us posted, Patrick! We want to make sure this is resolved for you! ^FR"
1133997,387197,"As a customer of Amazon, I feel disappointed to see the unavailability of Kannada eBooks in Kindle. [LINK]",1133992,"Hi, regional languages are an integral part of our content in India. Stay tuned while we expand our collection. ^KH"
975760,351402,worst delivery when you guys not able to deliver on time then why promise for guaranteed delivery. Worst delivery services.,975759,Have you reported this to our support team here: [LINK] We'll definitely look into it. ^PS
989572,354426,Yes as it mention business park in the address.,989574,Did the agent advise that they would escalate the non-delivery? ^JJ
2960548,817065,hi how does your replacement service for the kids fire work please?,2960546,We'd like to try to help in any way we can. Are you experiencing any issues with the Fire? ^JE
1387122,774348,No no-cost emi on the credit cards!!,2769719,As of now the product isn't available with No Cost EMI. Kindly stay tuned. ^AP
2319293,672255,Escribimos al vendedor el día 9 y aún no nos han contestado siquiera. ¿Qué hago? [LINK],2319292,"Hola. Lamentamos mucho el retraso con tu paquete. Ya que no has tenido respuesta por parte del vendedor, te aconsejamos poner una reclamación de la Garantía de la A a la Z. Puedes encontrar más información en el siguiente enlace: [LINK] ^DB"
1727554,522430,"Hey, no it hasn’t arrived :/",1727555,Yikes! Let's see if we can find out what's going on here: [LINK] ^DA
2011910,594929,"Wish had a setting to opt out of regional delivery services. More than wanting my stuff to arrive in 24 hrs, I want it to ARRIVE.",2011908,I'm so sorry you don't have the order! Do you see an updated status on your tracking info: [LINK] ? ^DD
1507922,469990,"Vous justement ""Amazon Logistics, n° de suivi C50000146853 """,1507924,"Avez-vous effectué des recherches auprès de votre entourage, votre gardien par exemple? ^MD"
945457,344183,my order said it arrived but i wasn't home when i got home i didnt see a package ANYWHERE and there was no i missed you sign,945456,"Oh no! Can you please tell us who the carrier was, found here: [LINK] ^AC"
1490291,466107,"Hey , why no subtitles for 'Newton' the latest hindi movie nominated for Oscar from India ? Please enable the subtitles man...",1490290,Please refer to the link here: [LINK] to turn on 'Subtitles &amp; Multi-Language Audio' and the subtitles will be available. ^MK
268642,183111,the stream had issues regardless of device used. Took some time but then the stream stopped buffering. This has happened last game as well.,281676,Hi- Can you report this to us directly via: [LINK] Thank you. ^NV
2330929,158479,when I had my free Amazon Prime trial.,2330930,Did we advise that you were eligible ? ^TD
2585512,732639,No podéis facilitarme algun producto similar que se envíe a mi domicilio?,2585514,"Lo que puedes hacer es poner todos los productos que te interesan en el carrito de compras y realizar un simulacro de compra, todos los productos que puedan ser envíados no mostrarán un mensaje de error. ^CB"
857776,322922,They said they don’t know when I will receive it,857778,"When you made the purchase, were you given a delivery date of when to expect the item? ^VS"
2063193,610200,Wow no wonder my package was late. Looks like Ace Ventura delivered it! [LINK],2063192,I'm sorry you received your order like this! Are the contents in the box damaged in any way? ^WM
1260479,415311,Seriously. Please just deal with it. Escalate the issue please,1260484,We have requested that you fill in the form so we may do this. Please let us know when you have filled it in. Thank you. ^MC
1509841,470439,pues ise una compra paro no me asen el cobro ayer supuse por q era domingo pero aun no asen nada,1509843,Comprendo. ¿Cuál es la fecha de entrega indicada en el correo electrónico de confirmación del pedido? ^CR
1200813,402150,"Is that the service you give to your so called ""PRIME"" members?",1200817,I’m sorry about the issue with delivery. Have you reported this to our support team here: [LINK] ? ^HR
834820,318781,So #genervt! #AmazonPrime sabotiert sich selbst weil Zustellungen über #AmazonLogistics so gut wie NIE PÜNKTLICH ankommen.,834819,Hast du dich hierzu bereits bei meinen Kollegen gemeldet? Du erreichst sie via: [LINK] Liebe Grüße ^DW
1441944,454550,出品者は業者さんですね。 明日から三連休で対応していないと思われるので、問い合わせするにも週明けですね。さすがにそれまでには届くでしょう。 追跡できる発送方法を出品者に義務付けてはいかがですか？,1441946,リプライありがとうございます。いただきましたご意見は社内へ報告いたします。心待ちにされておりますところ大変恐れ入りますが、どうぞよろしくお願いいたします。SK
122725,143382,"I am looking for answers for non delivery of my product and also pathetic customer relationship attitude of Amazon inspire of shopping so much.I had booked item on 10 Nov it was to be delivered on 17th but till date no delivery,have spnk to Amazon assistance,most sweet spkg guys",122723,I'm sorry that you haven't received the product yet. Kindly share your details here: [LINK] and we'll look into the issue for you. ^GD
2317557,626706,U want customers to respond what is Amazon team is getting paid for on the cost of Indian customers. Let me Narrates the whole incident in a Video and share the Information with every citizens. This may give u the details in person too.,2317558,I get you being upset. We'd like to help you on your query. Please respond to the email from us &amp; we'll get in touch with you. Appreciate your understanding. ^BS
844200,320702,"Ok, sent you details - where is the product?!",844199,"Thanks a bunch. We'll reach out to you at the earliest, to make things right. ^CB"
2840328,790400,"Um , how is this an example of customer service. ""I understand.... i could contact the carrier for you? but i am guessing they will tell me that the items is either stolen, missing or lost... "" Translation: I guess I could do something but here's why I shouldn't do it.",2840326,"I'm sorry to hear this! When you spoke with us, did we provide any additional information or options for your item? ^KP"
1990179,267765,Ugh why has my order been preparing for shipment for 3 days? #anxious,1990178,Sorry for the wait! Have we missed the estimated delivery date? ^DD
1719632,520543,"Yes, I contacted. I know return option is v easy. My concern is more about the overall experience with Amazon, It was painfull..",1719638,Sorry to hear that Shailendra- What were you advised when you contacted directly? ^NV
1357701,436540,#AmazonIndia... for a simple refund I have to follow up 15times and since one month m yet to receive my refund..,1357700,I'm sorry about the refund issues. Please share your details here: [LINK] We'd like to help. ^ VN
423508,215820,"Now Hermes have delivered (after I called Amazon) - driver complaining address is wrong. Same I've always used, as specified by Royal Mail.",423509,Glad to hear you've received your order ^TD
709016,289521,I need to do a fresh install of windows! I can't use my PC until this arrives... and I need it working tomorrow hence why I paid expedited! [LINK],709017,I'm sorry your order is delayed! We'd like to see how we can help you so please reach out to us here: [LINK] ^DD
1035109,364774,I'm tired of your fake assurances and your personnel trying to give me damn wrong information every now and then. Is this how u treat me?,1035111,Apologies for the trouble with the refund of the order. Kindly share your details via ^AK (1/3)
2279397,238198,Mind Hunter de David Fincher,2280859,Olá Claudio! Esses detetives da FBI são muito expertos! ^JJ
2450579,702300,. Alexa has been performing really bad lately when playing music. Extremely disappointed.,2450577,I'm sorry to hear of the problems with streaming music. Which device are you using Alexa on and what is happening specifically? ^JF
1702131,516081,Your send feedback button is not working. So how do you give feedback on your feedback that’s not working. [LINK],1702134,You can reach out to us directly here: [LINK] to leave feedback. ^KH
378170,205733,Ho già scritto. A quanto pare devo stare zitto e godere i miei 2€ di un mese di Prime in regalo.,378172,"permettici di fare qualche verifica, clicca qui e compila il form: [LINK] ^BC"
1461588,162533,"u guys are degrading your services.i ordrd one item w/my prime acc, dlvry dt was 30.Still not delivered useless prime membrship1/2",1461586,"Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^HD"
2701996,758974,"Hi, I will do this, however I can't think of a situation where this delivery would have been acceptable. Surely the driver should leave with a neighbour or keep it back for the next day rather than leave it open to thieves?",2701994,I understand your concern! If you fill out the Unattended Delivery Preferences and still have inappropriate deliveries please let us know! ^AR
2800477,781280,"Thanks it’s not a problem, it made me laugh. Saves a load of unnecessary packaging",2800479,"Glad you understand our aim to reduce unnecessary packaging, have a great day! ^BD"
1632459,499529,how do I get the money back then? [LINK],1632457,"If you no longer want the item, you can return going here: [LINK] ^ZW"
775385,305265,#Amazon .I returned jeans on 3 October..but till I haven't received my cash back...It's very disappointing.. My bill no 69956388250,775386,That's unusual. Let me check this out for you. Please drop your details here: (1/2) ^VM
1569579,484125,". arrêtez avec le transporteur TNT, colis livré dans un commerce même pas point relais, et donné à la mauvaise personne ensuite 😤😤",1569578,"Bonjour; nous sommes sincèrement désolés pour cela, avez-vous signalé cet incident à notre SAV afin d'y remédier ? ^KE"
2316948,307769,"As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",2316947,We understand you are yet to receive the cashback. Let us help you out here. Please reach us via [LINK] and we'll work on resolving the same. ^VM
1092344,377764,アマゾンが発送するから大丈夫だと思ってた私がいました,1092343,アマゾンです。同時のご注文でも発送が分かれる場合があり、その場合はお支払番号も発送分ごとの発行となります。お手数ですが別々のお支払、お受取りをお願いいたします。ET
1389987,442795,Even the amazon Twitter is slower than support executives.,1389985,Apologies. Kindly fill in your details with the link provided and we'll get back to you at the earliest. ^PB
481648,229480,mi gorro sigue sin aparecer con el día de la entrega parado el pasado 29... Me habéis secuestrado al reno??🤬🤬🤬 [LINK],481647,¿Nos podrías indicar si el producto es vendido por Amazon o por uno de nuestros vendedores externos? ^KA
1654671,219957,Oh.. so charging a price which is 4 times of MRP is justified and legal???,1654673,"resolution to you, call us here: [LINK] for any clarifications. 2/2 ^MJ"
1449145,351067,"So past me having to ship it back and the basic refund and all of that, I'm confused how you, Amazon, sold this as like new, while broken?",1449146,I am sorry your item arrived damaged. Please contact us here: [LINK] ^CC
577080,255818,Nope. Could you please read through the correspondence and escalate this? It was delayed by 5 days and I complained the person it was for had now moved to Japan. He offered no resolution. I want a resolution!,577081,"Apologies, we can't access your account here for security reasons, please contact us by phone here: [LINK] so this can be looked into further. ^JJ"
226371,170037,Hey I've requested for an invitation for Amazon Echo! By when can I expect that invitation and will I surely get that?,226370,"If you have requested an invite, we will honor your request and send you an invite. Due to heavy demand, we send 1/2 ^PS"
311562,190399,#AmazonIndia bad product delivered me your credit is very loose this seller Pl. Look it up [LINK],311561,Please reach us via [LINK] and we'll look into this for you. (2/2) ^VM
304556,188724,Hi. I've just come to list a duplicate DVD I have for sale— Do I now have to complete 'Selling Application for ASIN' each time?,304555,You can simply adjust the qty for duplicates. You must create a unique listing for each if the conditions/editions vary. ^SH
2903641,215458,Yet again fail to deliver an item in the day as promised with my prime membership. Disappointed as could have bought the item in a store tomorrow anyway 😕,2903640,"I'm sorry you haven't received your order! This isn't the expectation we've set. We'd like to look into this matter further. When you have a moment, please contact us by phone or chat here: [LINK] ^AC"
1983618,587138,"I don’t know mate, all I know is it was around 25 + postage last year and it’s half of £100 this year. No idea what’s going on. Pretty vexed",1983619,Please give us a call here: [LINK] so we can look into with this in real-time! ^TR
1559846,481863,"hi, I'm waiting on a delivery on an order I placed yesterday and it still hasn't showed up. Can you help out please?",1559845,I'd be happy to help. Is there any update on the tracking? You can check here: [LINK] ^PK
183663,159189,"#AmazonIndia Dispatched: Your package with OnePlus 5 (Soft Gold, 6GB RA... will reach you by 04-Oct. Track at [LINK]",183669,Apologies again. Please extend your patience and contact us using the link above for better assistance.^GU
1610880,332320,There is no email sent by ECR but Social Media Team and askng to wait for another 2-4 Days. Height of testing customers' patience,1610883,Sorry for the stretch. Please reply to the email you've received from our team or from our (1/2) ^KA
2389805,688453,"Ah ok, I thought that's what happened but could you ask if this can be made clearer? I needed the parts ASAP so was frustrated when they got split. I chose that one as I thought it would be arriving in 1-2 business days. I thought ""Prime"" would be Amazon warehouse &amp; next day.",2389806,The 1-2 day shipping is from the dispatch date. If you wish for us to check into further for you it might be better to contact us directly: [LINK] ^BZ
678284,281821,Yeah I’ve done it all,678283,When did you send us all the info? How long has it been since? ^MA
575907,252816,Thank you for clarifying. I’ll do that tomorrow over the phone. Have a good night!,575908,Hey! Glad we could be of service :) ^HS
1130440,386406,what the fuck amazon where's my fucking game,1130439,Have we missed the delivery date in the confirmation e-mail? You can check here: [LINK] ^BH
522596,240711,"Yes, it said Friday, December 1st in the email. Sometimes the delivery trucks run late where I live, but the last check in was at around 5:30pm today in Portland, Oregon, and I live 300 miles East of there so I'm not entirely sure if it is even in town out for delivery.",522595,I'm sorry for the wait! Which carrier was assigned to the order? You can check for this here: [LINK] ^BH
2611557,738463,super disappointed with today- sucky service from a normally great company :(,2611556,"Hi Jess, I'm sorry to hear this. Without sharing any personal information is there something we can help you with? ^KK"
1577291,471147,super amazon encore 1 jour de retard [LINK],1577290,"Bonsoir, désolée pour cela, avez-vous signalé cela à notre service client je vous prie ? ^KE"
429045,217034,"Si, vendido y enviado por amazon",429046,Comprendo. ¿Tu pedido ya fue enviado? ^LG
1407658,447196,Dear can u check my order detail my concern rais by me on 14/10/2017,1407662,"I'm afraid, the information that was provided to you by our support team was the best that we could offer right now. (1/2) ^GD"
2597107,735324,"tried contacting and arranging for return pickup on sunday, today is friday, pick it up today itself",2597109,"If the return pick up was arranged for Sunday, I request you to please wait till that time frame and I'm positive that the product will be picked up. ^SC"
2266823,659789,Have you done away with the ‘Search across all wish lists’ feature? Please say ‘no’.,2266822,"The feature is still available on the web-view. Just go to Your Lists, and on the left is the search bar for Fine Items Across Your Lists. ^BH"
564969,252361,Thanks for sending me 2 stuffed animals apparently worth 115$ each. How could a big company like this manage to send me the wrong thing like this? Unacceptable. You’d think getting them to just send me what I originally ordered would be extremely easy.... guess not,564968,"I am so sorry for the mix up, Chris! Have you had a chance to reach out to us via phone or chat? If so what options did we offer you? We here to help! ^LS"
2933593,811210,"I am not getting my product delivery, its almost 6 days are you guys sleeping.",2933592,I'm sorry for the delay in delivery. Please reach out to our support team here: [LINK] for assistance. ^RW
1258216,414830,Your tracking is really wonky lately. The item i was told would be delayed till the 7th arrive today.,1318939,"Hi, I'm glad to hear that your item was delivered, sorry about the issue with the tracking. ^JJ"
1867030,559452,When will release movie in telugu,1873845,we highlight the latest movies and TV shows we have available. Future updates on this would be made there. 2/2 ^AB
424281,215989,受け取ったあまぞんの段ボールが想像以上にベコベコで普通に蓋が開いてたんだけどwwww 精密機械とかじゃなくて本当に良かった,424279,ご迷惑おかけしまして申し訳ございません。。商品に問題はございませんでしたでしょうか？ 商品に問題があった場合には、下記URLより交換・返品のお手続きが可能です。[LINK] SM
969851,145372,Dear I have a Amazon Prime account on .co.uk and a Fire Stick at my house in Belgium. How can I watch Prime on my TV here?,969849,"For details on how to watch Prime Video, please see here: [LINK]"
1380962,441154,I have been suffering from DIWALI coz of you guys. Diwali p diwala nikal rakha hai logo ka. Is this the way to deal with your customers.,1380963,"We understand there has been an inconvenience. However, for us to assist you better,(1/2) ^VM"
2848946,792267,Typing it in and then it reroutes.,2848945,Please get in touch with us directly so we can help: [LINK] ^BG
470817,227098,I have provided additional details and what did you find about this late delivery?,470815,We've sent you a correspondence to your registered email ID. Kindly check it here: [LINK] and respond so that we can take this up further. ^EM
1500800,130374,ie [LINK] takes me to [LINK],1500801,"Hmm, that is odd! Try this link: [LINK] ^AL"
440230,140964,"I did not get any fruitful or concluding reply yet, just wanted 2 know d expected tenure to close ds issue...",440231,check and reply to the email for further assistance. 2/2 ^SB
680675,282417,"Nope. It's still stating ""We'll email you when we have a delivery date.""",680673,We will provide an update as soon as we have the item back in stock and have a delivery date for you. ^PJ
942512,343434,o que houve com a lista de desejos que não dá mais pra ordenar por valor????,942510,Olá ignatia! Por gentileza entre em contato com o nosso Serviço de Atendimento no seguinte link: [LINK] ^JJ
1178874,397274,you have the worse customer servicd I have ever experience in my life... Don’t train people to lie in chat about polices,1178868,Oh no! What happened? ^DA
215988,167358,"hi! Just a quick one, I ordered a couple things last week but cancelled them straight away due to change of plans, but I've been charged for them anyway? Still no refund.. please help! Xx",215987,"Hello, Emmaleigh! It sounds like an authorisation. Check here for more details on how they work: [LINK] Don't hesitate to contact us if you need any more help! ^SA"
986089,353700,Just unsure whether to order the same one again,986090,"If there are any issues with any others, let us know!!! ^RL"
980208,352413,"Yes, I know - already done. Just no clue why it's there all of a sudden. what are you guys doing with our accounts?",980207,Sorry about that! Have you updated or installed a new browser lately?^CD
2986058,823359,AMAZON WHY DO YOU LEAVE MY PACKAGES ON MY FRONT STEPS I LIVE IN THE HOOD PEOPLE WILL STEAL MY SHIT,2986057,I'm sorry for the trouble. We do our best to deliver your orders with care! Please reach us here: [LINK] ^LR
2280038,258142,So far yep. Same issue. Very odd.,2280039,"Yes, very odd indeed! If you would still like to provide your feedback, please contact us by phone or chat here: [LINK] I hope you have a fantastic day! ^DA"
318601,192011,"am trying to get assistance on a package 1 month overdue, site won’t load resolution options - help?",318600,Sorry you're still waiting Nadia- Which site did you place the order on? Was it sold by Amazon or by a Seller? ^NV
2680834,754212,"Just signed up for Amazon Prime, now I'm just finding random ish to buy 🙄",2680833,"Hey, welcome! How about some interesting finds for inspiration: [LINK] 😊 ^TS"
2389774,688445,expected delivery date of my order was max 13 Nov but did not get till now. How will you take this case?? How will you compensate for this??,2389772,I'm sorry for the delay in delivering your order. Kindly get in touch with us here: [LINK] and we'll assist you accordingly. ^AU
2605690,737231,Oui pile poile. Sauf que j’ai commandé tout ce passe bien. Je reçois un mail comme quoi mon compte est verouillé,2605688,Avez-vous contacté notre SAV pour avoir plus de précisions? ^SB
2419143,681681,que le colis va être livrer mercredi 15 novembre,2419145,Il est donc toujours possible que le colis soit expédié et livré dans les délais. Je vous prie de patienter pour le moment. ^MH
2592154,518270,"This is going to be interesting. We got all of our *delayed* packages from today, but somehow, even after the Amazon Logistics truck came, there's still another package scheduled to arrive today from Amazon Logistics that hasn't shown up at our door yet.",2592153,Deliveries can be attempted up to 8 PM. Please keep us updated on the delivery of your package! ^BA
1283874,215624,"Ich mags ja, wenn es nach 20 Uhr ist und immer noch nicht geliefert hat. Dafür zahl ich bei also für Prime.",1283873,Bitte lass das die Kollegen im Kundenservice prüfen: [LINK] Wir haben über Twitter leider keinen Einblick. ^BL
2153958,727110,Y si en vez de sonrisas entregarán los pedidos que uno hace y que CANCELAN ARBITRARIAMENTE?? Exijo que CUMPLAN CON SU RESPONSABILIDAD!! [LINK],2562054,(2/2) En este caso podrías contactar directamente con el vendedor en el siguiente enlace: [LINK] para verificar mejor lo que sucedió. ^AA
2922504,808786,405-7566645-1730733 . Voucher not received. Very sad. Lost 250,2922501,"I'm sorry to know you've not received your order. Please reach us from here: [LINK] we'll check your details and assist you further. Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^SV"
39555,124646,I was wondering is there no finder integration in Amazon Drive client (e.g. right click to share) ? Is it coming?,39553,"Hi, Do you mean this function? [LINK] Kind regards, ^SI"
1495561,467253,It was unable to be cancelled,1495560,We are unable to access your account via Twitter. Please contact us by chat or phone here: [LINK] ^DA
2769722,774349,Why there is no exchange option on #OnePlus5T Prime exclusive?,2769724,"The availability of Exchange Offer for a product depends on several factors such as your delivery location, availability of Buyback partners, etc. However, you may check out for other offers available on the product here: [LINK] (1/2)^SU"
2684289,754979,Hey warum ist das Spiel Monopoly für die Switch plötzlich ca. 10 Euro teurer? #nerv,2684287,"Hi, wir konnten den genannten Artikel kurze Zeit günstiger anbieten. Der Grund dafür ist mir aber nicht bekannt. Gruß ^JS"
2187340,640545,I appricate the fast response tho.,2187343,We are here if you need help. ^PK
2891965,801643,. sua maravilhosa! [LINK],2891963,"Olá Mariana, muito amor por seus livros! ❤ Você estuda ou trabalha com algo relacionado a cinema? 😍🎬 ^DA"
998161,356357,"Yo how is it that you can have an item in stock but not let me buy? C.Rep says the item is ""on hold"" for Flash Sale. Wut even? [LINK]",998160,"That's rather strange, Dev. I'd like to check on what went wrong, fill in your details here: [LINK] ^JC"
1208804,146899,Man sollte nicht bei Chinamarketplacehändlern Aussen(!) LED Weihnachtsbeleuchtung bestellen! Netzspannung! [LINK],1208801,Magst du dich bitte mal bei meinen Kollegen melden? Diese helfen dir gerne bei der Reklamation: [LINK] Gruß ^DW
2120961,624911,I messaged you about someone who ordered a product w me and accidentally put the wrong address and is trying to change it,2120967,"OK, I understand, she will need to contact us if she is having an issue accessing her account. ^AS"
897578,333160,なうぇすとのDVDのお支払いしたいんですけど、Amazonさーん(´・ω・),897577,お支払い番号は商品によって発行時期が異なります。予約注文の場合は、発送予定日が近くなってから発行されます。発行タイミングなど詳しくは、リンクのヘルプページをご参照ください。[LINK] TN
869846,326539,...marked as being out for delivery as opposed to refund request being processed or accepted.,869847,We're unable to access account info via twitter. Please contact directly for options here: [LINK] ^JF
2805132,271133,"When the order you placed last Sat, with delivery set for Tue, gets reschudled for the following Sat. 😒 Happening too much, recently",2805130,"I'm sorry for the frustration! Has the order already shipped? Unforeseen circumstances may cause delays, however, we aim to deliver as soon as we can. ^SJ"
437341,218628,Still no one has got in touch about the complaint. Please let me know what happens guys. I was to receive the phone on Monday?,437343,We've sent an email correspondence to your registered account. Please refer the same. ^HK
691116,285148,"It didn't get here. The carrier is UPS, it now says expected delivery on the 11th or 12th.",691117,"I'm sorry for the frustration! Delays are possible, but should be rare. Please let us know when it arrives! ^ST"
713763,290725,I have 2 addresses. Physical and P.O. Certain carriers only deliver to physical and vice versa. Anyway to find out before I buy?,713764,"Thanks for reaching out, Alec! Carriers are chosen based on multiple factors such as size, weight, delivery speed, etc.(1/2)"
2281078,663075,hi had a email saying my delivery would come 8pm UK time but hasn’t arrived yet? Could you get some info on where my delivery is?,2281077,I'm sorry you haven't received your order yet; what is the current order status showing when you review your order details? You can review this information via the link: [LINK] ^WM
1709438,517967,"You said this isnt what you strive for, but your customer service rep that emailed me disagrees. Extremely disappointed in amazon.",1709440,I see your information has been received. A specialist will take a closer look into this experience for you. Thank you. ^SE
2512026,662470,"Sur 5 livraisons , 1 SEULE livrée à domicile le jour dit. Bravo #chronopost &amp; #Amazon",2512024,"Bonjour, je suis désolée pour ces incidents. Les avez-vous signalé à notre SAV ? ^SM"
1359111,436860,"Hi , , -- not sure who's at fault, but had I done this at my previous job, I would've been fired. #babyregistrygift [LINK]",1359110,I'd like a member of my team to look into this further. Please provide your details here: [LINK] ^BG
2903542,804144,Gracias!,2903543,Estamos para ayudarte. 😄 ^DB
1260166,415252,荷物が違う住所に届いている場所はどうすれば？,1260165,お問い合わせありがとうございます。恐れ入りますが、Twitter上では、ご注文内容を確認してのご案内ができないため、こちらのリンクよりカスタマーサービスまでご連絡ください。[LINK] ET
384520,207043,please share how can Amazonpay money be refunded to the credit card with which money was added to Amazonpay.,384518,We do not have the option to transfer the Amazon pay balance funds to your credit card or bank account. ^SA
926305,339795,Me encanta el football americano!!! Aquí estaremos!!!!,926304,Hola Gabriel. ¡La NFL es inigualable!. ¿Cuál es tu equipo favorito? 🏈💟 ^JJ [LINK]
1725792,521951,Done. Please do the needful ASAP,1725793,"Thank you for the confirmation. As soon as we receive it, we'll look into it and update you accordingly. ^AM"
1319040,146700,Customer care executive doesn’t know anything on every call every other person suggest new resolution.,1319041,Sorry about the inconvenience. Please share your details here: [LINK] &amp; we'll look into your concern. ^BS
991721,354909,Dear I’m trying to return my textbook rental and the only return addresses showing up are ones I’ve shipped to in the past. Help,991719,Oh no! Have you tried the tips in returning a textbook located here: [LINK] Let us know if it helps! ^TG
1706320,517134,i already did. no support given. the glitch is still there and ur customer care accepts it but says they are helpless.,1706321,Could you please help us with the product link so that we can check and assist you accordingly. ^SU
1030294,363767,"didn't receive cashback for Order ID: #402-2114609-1385952, Please check",1030295,Apologies for the inconvenience. Could you please let us know about the promotion you're referring to? We'll assist. (1/2) ^SV
1125191,147808,"It turned up, although the box isn't in the best condition [LINK]",1125193,"Sorry to see that, please submit more packaging feedback here: [LINK] Is the item ok? ^JJ"
222618,169187,Are you guys for real?? How many times do I have to do that??,222617,I understand your concern. Request you to share your details using the link provided so that we could assist you. ^GS
781669,306608,did you run out of envelopes? We appreciate the quick delivery. But THAT packaging for a book. Please do better. [LINK],781667,Sorry about this. You can submit packaging feedback here: [LINK] ^PK
1576323,485649,Every time when I want to talk to customer care then they disconnect my phone by saying you have not any order to deliver.,1576322,"Apologies for the inconvenience, Jitesh. You may reach us via email/ chat from the link shared. We'll assist. ^SV"
2424657,696281,"for 2 days in a row you have tried to deliver my package to my business address in the evening and report you where unable to deliver!! Do you not plan for things going to business addresses on the delivery route, will it get delivered in office hours tomorrow?",2424656,"I'm sorry for the frustration! We'd like to look into this with you. When you have a moment, please reach out to us by phone or chat here: [LINK] ^AC"
23993,121158,I got a DEAD PHONE from Amazon.I ordered Iphone 7 32 gb rose gold from GREEN MOBILES.CAN SOMEONE FROM AMAZON REPLY ME ON THIS [LINK],23992,"Sorry about that. I’d like to help you, please fill this form: [LINK] and I’ll contact you soon. ^SY"
127434,144616,"O pedido que fiz às 18h de ontem na já consta como enviado e com código de rastreio! Excelentes descontos e frete grátis! Isso é que é eficiência na Black Friday, viu?! 🤘🏻👏🏻👏🏻👏🏻👏🏻🙏🏻🙌🏻",127432,"Olá, Cacio! Conte para nós, o que você comprou no nosso site?. Ficamos curiosos. 🤔💚 ^NB"
2534455,182175,I did not review this item nor do I use the account associated with this email... [LINK],2534454,Hi Jimmy- Thanks for letting us know- Which site is your account with? Is the item itself familiar to you? Is this something which you ordered? ^NV
179505,158284,Hope the 48 hours means the 48 hours only this time..not more than that,179507,Kindly wait for the mentioned time frame. Do keep us posted. ^AK
915111,337296,Good job my CCTV shows that NO ONE came to my house at the time the courier has a signature of the same surname. #DODGY,915109,"I'm so sorry to hear this, Kim! We'd like to look further into this with you, in real-time, here: [LINK] ^WJ"
2600197,164139,"Typically, a marginal farmer in rural India wud waste a day or two just to buy seeds, get not much choice, be treated rudely, over-charged delivered seeds at very reasonable price with good behaviour by courier #Salute this change in #Indians",2600199,"Just realized we are part of something bigger than us, we are in this together. #FarmersAreRealHeros ^PS"
286288,184201,"I will reply. Meanwhile, i hv also given my feedback if u guys really bother to see those feedbacks.",286290,Be sure that I will forward your feedback to our team internally. ^SB
2714114,322545,"Yes, it was supposed to come in today by 8pm and now it’s expected delivery is November 20-21",2714113,"I understand you were expecting this item by today, I apologize for the disappointment this delay has caused. Please let us know if your order doesn't arrive by the updated delivery date. ^EB"
982255,352899,How long does getting in touch take? I want to get this resolved and am powerless to progress this. You understand how frustrating this is?,982257,The timescale can vary. We can't estimate a response time for this. ^RL
521658,165144,"What I’ve noticed is it doesn’t matter what carrier, just about every other item I order is delayed. This one is for a child’s birthday tomorrow. Shipping was guaranteed today....still waiting",521660,We understand that this gift is of great importance. We want to make sure you receive this shipment. Can you provide the carrier of this shipment? ^SH
415706,214140,Any updates on this?,415707,I'm sorry for the delayed response. Please provide our team with your order details here: [LINK] ^RA
648438,146886,YALL GOT SOME EXPLAINING TO DO,648437,"Thanks for reaching out tonight! We'd love to help wherever possible. Without posting personal/account info, can you please tell us what's going on? ^JM"
957560,347203,I guess I received the refund yesterday. Thanks . This was the first time I faced such issue.Usually Amazon is good.,957561,Thank you for sharing the information. Happy shopping! ^GU
1703840,516501,Hab #MarioOdyssey schon vor Monaten bestellt. Wurde immernoch nicht verschickt... Kann es sein das es trotzdem morgen kommt?,1703839,"Huhu! Kann sein, ja - wir versenden noch bis spät in die Nacht hinein. :) Gruß ^TA"
