customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
592088,260121,"Item was delivered not in a box, so you could see exactly what it was, ruining the surprise",592086,"We never intend to ruin the surprise! If packaging is available for your order, you can select to ""Ship in an Amazon Box"" or mark as a gift at checkout. For more information about our frustration free packaging, you can visit here: [LINK] ^VF"
179513,158284,"Last mail received, yesterday only at 3:25 PM",179511,Reply to the same and we'll get back to you with further updates regarding your issue. Appreciate your understanding. ^ZH
2032892,264061,"conversation between us, and it's been 7 days till no solution found and you guys have used this paitence message more than 20 times. So is this justifying your way of work?? Yesterday only gone to office and got this from will surely fill and submit tomorrow [LINK]",2032893,The resolution provided to you over email is the best we can offer at this point in time. I request you to kindly wait for an update from our team. Appreciate your understanding. ^HR
470077,226919,Gracias por contestar. Pero me acaba de llegar ahora mismo. Un saludo,470079,Nos alegra que hayas recibido tu pedido. ¡Que tengas un buen día! 😉 ^KA
910775,336113,My order id is 404-1796907-6903540 is please look into this matter asap and please try to contact us very soon I want this product,910776,We responded to you your concern here:[LINK] Kindly check and get back to us with your details.^EM
481502,229452,"Bonjour, le livreur COLIS PRIVÉ m’indique que mon colis a été redéposé à Amazon, mais Amazon n’indique pas qu’il l’a reçu. Que faire ?",481500,"Bonjour, pourriez-vous nous expliquer davantage la situation s'il vous plaît? S'agit-il d'une commande en retard? Colis refusé? ^FA"
1844541,171281,Still after Diwali. And the Echo Plus I ordered isn't expected to ship till Nov 2 [LINK],1844544,I understand you'd like to receive the Echo Plus soon. Rest assured we'll make sure (1/2) ^VM
1455301,278563,awful awful service from you can't fop off people [LINK],1455300,I'm so sorry for this experience. Please let us look into this further by using this link: [LINK] ^DO
1328847,430032,will you please deliver the product on time? No information on delivery since morning...can you help?,1328845,Sorry for the unpleasant experience. Please contact our support team here: [LINK] and we'll help you. ^OS
1379508,441148,折りたたみいす買ったけど割れてた・・・。 アマゾンで折りたたみいす買うと何かしら破損あって返品になるのマジ・・・。,1379507,リプライ失礼します、アマゾンです。お届けした商品に問題があり、ご迷惑をおかけしております。交換(可能な場合)または返品を承りますので、お手数ですが注文履歴よりお手続きください。ET
1868894,558229,If I have to make a payment I won’t prefer amazon pay next time. Seriously 😐 the other website will wait for amount to get loaded.,1868899,here: [LINK] We'll be glad to help you. 2/2 ^MJ
990990,354739,"You need to be honest with shipping date. If it says my items will be shipped on October 19, then it should be. Otherwise please change the shipping date. [LINK]",990992,What was the delivery date provided during checkout and in the order confirmation e-mail here: [LINK] ^LB
814319,313945,Nothing happened,814321,Sorry for the trouble with the refund of the order. I'd like to take a closer look at this. ^AK (1/2)
229982,170802,本当最高すぎて買ってよかった！ Amazonさんありがとう！！ [LINK],229980,|´-`)ﾁﾗｯ Amazonのご利用、ありがとうございました！ ( ほっこりしてきますね～ )O o｡.(´-`*) HM
1783445,239020,"Sure. Unless it's someone specifically trying to hack my acct, I've received 4 emails in 10 mins asking to verify my identity",1783444,That's odd! Let's take a deeper look into this with you here: [LINK] ^ML
1100616,362092,i did my jio recharge through amazon pay but idint get any cashback.. bt my recharge includes rs90 cashback. please look at this.. order id: 171-8667826-0846752,1100617,"Thank you for letting us know about this, Suhas. However, you will receive the cashback in 7 days from the time recharge is been done. You may find more information here: [LINK] ^KS"
1114978,383107,: why have you refunded less amount w.r.t. order amount? Order no : 407-8583670-0349966. Please respond,1114979,"here: [LINK] and we'll get back to you soon. Please don't provide your order details, as we consider 2/3 ^AP"
2227039,272328,"Hola, tengo una duda. El precio de $450 en Prime hasta cuándo estará disponible?",2227038,"Hola. La información con la que contamos aparece en nuestro sitio web, para más detalles ingresa a: [LINK] ^HC"
1141905,219482,I am hearing same reply from last 15 days from your customer executive .IN let see how much more time does it take,1141907,We would do our best to make things right for you. Kindly share your details over the secure link. ^CB
1005990,358096,My ordered is delayed with the bday presents for my daughter and nobody seems to care at . Bad first experience using locker,1005991,I'm sorry for the frustration! Were provided a reason for delay and given an updated delivery date for your order? ^AC
673083,184607,"Please help me fix this, I'm a video prime member but can't play anything. [LINK]",673081,"Hi Mike, sorry to hear that. Have you ensured that you are connected to a stable internet connection?^TI"
1456397,458033,I have checked and i had replied back but after that didnt get any reply or solution from ypur team.,1456399,"If you've replied to our email, we'll surely respond to it. Kindly wait. ^NR"
1187072,218349,What's happening ? 1. Paid extra to upgrade delivery for 1 item &amp; was delayed 2. #PrimeNow not available Disappointed,1187070,I'm so sorry for the poor delivery experience. Please reach us here for available options: [LINK] ^SE
311294,190339,"for orders lately, prime doesn't deliver giving false reasons. Why lie, deliver next day if u busy. Complained but NO ACTION :( [LINK]",311293,"Please don't provide your order details, as we consider it to be personal information. Our page is visible to the public. 3/3 ^PS"
319715,192221,Amazon messaging service is top class. Many thanks #quick #easy #greatservice,319714,Thanks for letting us know.^CD
2254516,539934,"Apparently, third party seller. I should have know I was being scammed when it said it was shipping from China. You guys stole money from me a year and a half ago when 3rd party seller sold me counterfeit merchandise and your customer service lied to me, saying I’d be refunded.",2254514,"Hi there, Michael. I'm sorry you've not received your order. Have you contacted the seller regarding its whereabouts? We do ask that you give them 2 business days to respond. If you have, click here: [LINK] to see guidelines for our A-to-z claim. ^KL"
979710,352327,"Seriously , was there no other option? [LINK]",979709,"Hi, I see what you mean! Please submit your feedback here: [LINK] &amp; we'll get this reviewed. ^TS"
398805,210312,Still waiting on that call from Amazon..,398804,"Without any personal or account details, can you let us know what's going on? ^TR"
542215,137499,"Hi, my husband had contacted you 4 times about this by chat. It is still happening.",542217,"I'd like for a member of my team to look into this, Katy! Please send us your information here: [LINK] ^AB"
982327,352911,Now onwards I won't buy anything from Amazon before confirm the price from local sellers. That's it. Good luck !!,982328,I'm sorry you're upset about the pricing. I've shared your feedback with the concerned team for review. ^HA
495912,233284,Really annoyed refusing delivery of package because post office was full. So now returned to sender. Poor,495909,I am so sorry for your poor experience! We would like to take a closer look into this issue with you. Please contact us via phone or chat here: [LINK] ^LS
1105070,380769,The order has an early access which i paid extra for only to now be told it can not be fulfilled on release so early acess is now useless.,1105073,My apologies. Please contact us directly here: [LINK] and we can look into this. ^PK
2397067,689916,os podéis imaginar la cantidad de envíos que recibe esta recepcionista para hacer eso 😂😂😂😂😂 [LINK],2397066,"😂 Es una excelente idea Flavia, ¿ya recibiste tus paquetes ahí? ^MB"
2813580,784481,休日の朝はアマゾンプライムに映画増えてないかチェックするのから始まる🌞（おはようございます）,2813579,おはようございます！Amazonです(＾◇＾) ブライムビデオのチェックから一日がはじまるなんて、嬉しい限りです！！ 是非！色々なコンテンツをご準備しておりますので、ごゆっくりお楽しみください♪TY
183549,199094,"First got message, my order is cancelled after 10 minutes got message my order is on its way. What is happening?",349117,"That's strange, let's have a look into this. Please connect with our team here: [LINK] ^PS"
1677152,510156,I need to claim the warranty of a product . Pls help me out. Order number 171-4431460-1559535,1677154,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^PJ"
2903455,804131,you can't be serious with this. THIS WAS SUPPOSED TO ARRIVE TODAY!!!!!!! [LINK],2903457,Yikes! I'm sorry that happened. Can you provide info on who the carrier is: [LINK] ^LL
2891844,801624,Señores de me ha llegado esto pero creo q es algún timo de algo raro. Es real? [LINK],2891843,"Hola, ¿nos podrías indicar por que medio te llegó está información? ^KA"
95320,136727,"Là il ne s'agit ""que"" d'une parure de lit mais bon ça fait 5j que j'attends alors que je suis membre Prime.",95321,"Rassurez-vous, nous allons remonter cela au service concerné, j'espère que vous recevrez votre colis rapidement ^ME"
1710132,518120,Useless I don't find any reply,1710133,Could you please confirm if you've checked for our correspondence using the link that we've provided above? ^AM
2319794,671983,Tht link is not working,2319795,I'm sorry to know about this. Kindly contact our support team from here: [LINK] let us know how things go. ^MP
176458,157516,cómo puedo reclamar un producto que compré a través de ustedes y a las 2 semanas se rompió?,176456,"Hola, Patty. Lamento mucho los inconvenientes. ¿Ya entraste en contacto con el fabricante del producto? ^CR"
775422,305271,No order received legit amazon. [LINK],775421,Thanks for reaching out. Here are some steps to try in situations like these: [LINK] ^GG
1520103,472564,"Vendors on will ship ur merchandise, provide a tracking #, but each day u track it you’ll see “package has left seller facility.”",1520101,I'm sorry to hear about the trouble! We'd like to help. Have we missed the date given in your order confirmation email? ^HC
102904,131812,Day 3# Day light Robbery by Amazon #Delivered Fake Bose Speakers #Not interested in replacing to orginal product # Solve my problem can't solve.They don't have power.,102905,"I understand your concern regarding your order. However, the resolution provided to you in the email is the best we could offer at this moment. We wouldn't be able to provide any further insight on this issue. Appreciate your understanding. ^BV"
1937381,576352,"Some real TLC with my package here, guys. Did you run it over with the truck before you loaded it?! [LINK]",1937382,"I'm sorry to see your package arrived this way, Jack! That's not what we strive for in our deliveries. Was the item itself damaged after opening? ^TH"
1293024,422378,is really fucking w my money 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,1293023,Would you mind telling us more about what's going on? Please don't include any account details. ^RA
153739,151196,This link doesn't direct me to any sort of number. Could you please send me a number to contact please,153740,I am sorry for the confusion! Are you needing a UK number of a North America number? ^DJ
1118618,383922,Hav alrdy inform ur cusrcare.big liars sitting there.403-0312771-9515529. I never rejected or delayed orderbut thy mentioning it due to cust,1118622,This wasn't intended from our end. We'll surely escalate the details of your experience to concerned team for review.(1/3)^HR
1263980,415998,"thank your driver for trying the door, when no answer throw parcel over the fence and leave in rain with no note pushed through 💩",1263978,Oh my! I'm sorry for the poor delivery. Have you been able to reach out to us via phone or chat? [LINK] ^AL
2152547,632528,Lasership,2152546,"Let us know if there's anything further we can help with! , thanks for your assistance! ^AR"
1215449,405213,"pido con prime para q me llegue hoy y,sorpresa,el repartidor no me lo entrega cuand toy en casa xq no trabaja x la tarde.BRAVO!!",1215445,"Hola Buffy, lamentamos el inconveniente, ¿has podido recoordinar la entrega con el transportista? ^MB"
872206,327067,Kindly do it faster,872207,We've received your details and we'll get back to you soon. Please Keep an eye on your mailbox. ^AS
339915,197174,"hey, i tried to do my own haircut today. For unrelated reasons (:p) I'm looking for beanie delivery ASAP. Any help on my order ?",339914,Uh oh! At least fall is the perfect time to wear a beanie! What does tracking show here: [LINK] ^MB
656050,276069,packages left undelivered at entrance of building #unacceptable [LINK],656048,"Thanks for making us aware! We want to forward this information to the appropriate parties. Do any of the packages belong to you? If so, who is the assigned carrier for your shipment? ^SH"
611156,155481,"Surtout que j'ai une boîte aux lettres aux normes et que c'est la première fois qu'on livre mon colis ailleurs. Surtout que ce colis est pas si grand que ça, il rentre facile dans ma boîte aux lettres..",611157,N'hésitez pas à signaler ce genre d'incidents à notre SAV via [LINK] afin de prendre les mesures nécessaires et éviter que cela se reproduise ^KD
1249708,413211,"your customer service is god awful! An undelivered packed twice in a row, nobody seems to know where it is! Top notch!",1249707,I'm so sorry! What's the current tracking and carrier shown here: [LINK] ^AG
2641362,247281,Just want to say i really appreciate the new feature that lists on product page if product will ship to me at my APO address.,2641361,"That's awesome! We love that you find it helpful, Nick! 🙂"
384828,207110,Ordered an iPhone7 from GreenMobiles and got an opened box/seal broken iPhone box !! And the phone was missing.. Filed an issue [LINK],384827,Write to us here: [LINK] &amp; we'll take necessary actions to make things right. 2/2 ^MJ
2352301,679780,the ATC button isn’t working right now on browsers or the app for me. Any suggestions to remedy this?,2352299,I'm sorry for the shopping issues! Does this happen with a specific product or when you try to add anything to your cart? ^WT
2424477,696243,Why does list free shipping and then charge $8.00? They do this all the time.,2424476,"Is the item you're trying to purchase shipped by Amazon, or shipped and sold by a third-party seller? You can check here: [LINK] ^NC"
2704963,759707,expected better customer service. Disappointed with how inconvenient you've made this one particular purchase for me. #amazon,2704962,I'm sorry you've had a poor experience with us. Are you encountering issues in creating a return? We're here to help in any way we can. ^AM
676945,281484,Amazonニキ、有能で震える [LINK],676944,ﾌﾌﾌ(*´艸`*) ぜひお楽しみください！😊✨ YM
2352278,679774,J’ai juste besoin de savoir où le trouver en tout cas merci pour votre réactivité 😀,2352280,"Si votre suivi n'indique pas où se trouve le colis, je vous prie dans ce cas-là de le signaler à notre SAV via: [LINK] afin de vous fournir plus de détails ^KE"
605001,263815,"Where is the update,? This is too much, not received the product and money is gone .. give an resolution .. I must seek legal help",605003,Apologies for the delay. Kindly share your details here: [LINK] and we’ll contact you soon. ^MN
729202,294659,"The company im dealing with said that they have put a refund through yesterday, but I have no confirmation from you guys",729200,Hi Michael- Just to confirm was this a Seller on Amazon? Did they confirm via your messages on Amazon? ^NV
1500729,372064,"My parcel was meant to arrive today, instead it has gone to a depot 'As requested by the recipient' what?... Where's my parcel?!",1500728,"Hello, what is the current tracking status of your order? You can check here: [LINK] ^CR"
1626048,497933,we will purchase redmi 4a (show in stock) but order not proceed My mo. 7803079160,1626049,"Apologies, Domendra. May I know the error message that you're seeing while you are trying to place the order? 1/2 ^NK"
1367389,438310,Kinda mad at amazon. I was promised knitting needles but they didn't arrive so here I am home alone w/8 balls of yarn &amp; NO KNITTING NEEDLES!,1367388,"I'm very sorry, Emily. We deliver up to 9 pm. Have we missed the date shown here: [LINK] Let us know! ^SK"
1082956,375447,Order #404-8888007-0192350 still not delivered. kindly initiate a refund. I will look for another better service to buy from.,1082958,"Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2"
1104388,380618,"I purchased a ""season pass"" for the second season of Dirk Gently, but last night's episode is ""Not available"" for some reason.",1104386,My apologies. Have you tried restarting the device? Or trying another device if available? ^PK
1039518,365933,When Spyder movie will come??,1039517,the latest movies and TV shows we have available. (2/2) ^VM
149309,150016,Not able to find the link.. kindly send it again,149311,You can share your details here: [LINK] and I'll get in touch with you. ^MK
1491431,466372,I want to talk to seller customer support because i cant explain the thing on twitter,1491430,Hi - you can contact Seller Support using this link: [LINK] ^TD
31384,122917,I've received a message on one of my orders that says my item could not be delivered requires action and to contact you any ideas?,31383,I'm so sorry! Do you have an active order? What does the tracking show for it here? [LINK] ^TK
2033009,240431,"Hello there, I can't sign in. I was trying to buy a laptop, however my credit card was denied and after trying to pay by buying gift cards I got some kind of block, I guess. Any info that you need for me to verify that I am legit, jusk ask.",2033008,"Hi, Lucas. I am sorry to hear this, did you received an email with instructions to unblock your account? ^VL"
683080,283015,"yeah i know it's unusual from Amazon, Thats why i only use amazon in INDIA and UK. if you want go and check my orders how often i do use your service ! but this time i had horrible experience i hope i will never face this again !",683082,"Absolutely, Mahantesh. We wouldn't want this to happen again either. Please confirm if you've filled in your details in the link provided? ^JC"
124027,143737,Mi pedido está en ruta de entrega desde temprano. Tendré que esperarlos mañana :(,124025,"Ady las entregas de los productos llegan máximo entre 8:30 p.m. a 9:00 p.m. Te recomiendo contactar con el transportista de tu pedido, te ofrezco la información de contacto: [LINK] ^PC"
911192,336420,Yep. I qualify from tomorrow yet seller wants me to wait till 2 Nov while they investigate.,911195,November 2nd is a long time away... have you mentioned that the wait is too long to the seller? ^AS
1763833,530636,on my orders page it says an item is still arriving although i already received and picked it up?? how do i stop this [LINK],1763831,"That is odd! We can't see account info via Twitter, but if you contact us here: [LINK] we can look into it. ^AD"
976723,351656,AMZL US,976726,We would like to help. Please fill in this link and we will reach out to you as soon as possible. [LINK] ^CR
430035,217267,I need my prizes. I can send you the screenshot of the clues I found.,430036,"We have provided the best resolution to you, appreciate your understanding. ^MJ"
440335,219482,"But your customer executive has created for refund on 9 Oct. Then, what is that? Are you all are just misguiding your customers. [LINK]",440336,"Sorry for the inconvenience, Ayush. I'd like to take a closer look into this. Please share your 1/2 ^MK"
225002,169756,dear amazone we dont know the sales person we only know that we are buying product from amazone.,225006,Since Amazon is a market place and it's the sellers who decide the pricing and offers. (1/2) ^SI
2814515,507610,They were both shipped with AMZL US,2814513,"I'd like to have my team take a further look into the issues with your orders. We aren't able to view order or account details via Twitter, so please use this link to send us further info: [LINK] ^DO"
2766326,773637,"Juste une belle faute sur ""caractéristiques"".",2766325,"Merci de nous l'avoir signalé, je vous confirme avoir remonté l'information au département concerné afin d'y remédier. Pourriez-vous m'envoyer le lien vers la page, s'il vous plaît?^FT"
1286995,421025,"I can't explain in 140 c, that's why [LINK] gave me before an email but I cant't find it now and am asking again, please.",1286994,You can send us a direct message if you want Jenny. ^JJ
585824,258303,She is still sat in her poorly parked car outside. Well done for yet another delivery fail.,585823,"This isn't at all the delivery experience we strive for, I'm truly sorry to hear of this! With Twitter, we do not have the access to your account or order information. Please, reach out in real time via phone/chat to report this: [LINK] ^JE"
137152,146928,My point though is it shouldn’t give the option for one day delivery if it can’t be honoured,137153,"Apologies Stuart, we aim to dispatch as soon as possible. During this busy period, some deliveries may take slightly longer than usual. ^BD"
1565239,483229,could you please help? I paid for shipment that should be door to door! Unfortunately asked me to collect it from their office! And as you can see I couldn't collect it since last week from #aramex #Jubail due to the situation mentioned above. #saudiarabia,1565237,I'm sorry for the trouble! Whenever you have time we're available here: [LINK] ^EP
744140,297925,Want to purchase ACs &amp; need tech details. Unable 2 cal you. Help plz,744138,Kindly connect with us here: [LINK] we'll be happy to help. ^SG
1500630,468406,Amazon prime finds it difficult to deliver kids clay dough in 2 working days. Disappointed. #amazon #AmazonIndia,1500629,I'm sorry about the delay. Have you reported this to our team here: [LINK] ? ^SG
973602,350524,Already posted and filled all the information. I wonder how AMAZON INDIA keeping people like you. No wonder things are not ok in AMAZON.IN,973603,"If you have filled the form and connected with us, please be assured we'll get back to you at the earliest. ^PB"
2866096,796049,I was told I would receive a call back from a manager within two hours and it’s now been two and a half with no call. what gives?,2866094,Thanks for reaching out. We'd like a second chance to look into this. Please contact us here: [LINK] ^GG
1582000,213144,Yes I did,1582001,We've sent you an email to the registered email address. Kindly reply to the same if there are any further concerns. ^SM
725553,293795,It is very shameful n rediculus that Amazon launch a offer n suddenly withdraw same....finally who is sufferer?...... customer,725556,Sorry I was unable to comprehend your concern. A little more context on this would be helpful. ^AB
274225,171151,Your Amazon teams Mr Junaid has really made me pissed off and on the name of the helping he showed attitude. Strict action should be taken,274228,Please reply to the email correspondence and we'll be glad to help you. (2/2) ^SI
1050694,368300,Is it normal for you to address me by my Twitter name for a review? Why haven’t you got back to me explaining the issue you promised to look into?,1050692,"Hello, how can we help you today ? Are you still having issues with the connection of the Prime T.V. service. ^CR"
2103018,620965,Does it have the same functionality as the original app? Can you replace the old one with the new one?,2103017,Please get int ouch with us via [LINK] and we'll be happy to provide you all the information. ^AM
283076,183448,"Dis-moi , c'est pour écouler le stock de la deuxième édition de mon droit des contrats que tu l'indiques comme la plus récente?",283075,"Bonjour, il est indiqué sur la page de la 2ème édition qu'il existe une édition plus récente de cet article(3ème). ^MH [LINK]"
424281,215989,受け取ったあまぞんの段ボールが想像以上にベコベコで普通に蓋が開いてたんだけどwwww 精密機械とかじゃなくて本当に良かった,424279,ご迷惑おかけしまして申し訳ございません。。商品に問題はございませんでしたでしょうか？ 商品に問題があった場合には、下記URLより交換・返品のお手続きが可能です。[LINK] SM
523400,240941,No es porque sea fan de jajaja pero me parece excelente.!!! 😃 [LINK],523399,¡Hola Manuel! Gracias por la confianza de siempre 😉.Nos alegra saber que nuestras acciones siempre son de tu agrado. ^JL [LINK]
2870696,298069,I’m not a happy camper. Was just raving about you guys and then my baby’s formula that was supposed to arrive today by 9pm did NOT 😤😤😤😤,2870693,Oh no! Could you tell us the latest tracking update showing here: [LINK] Have you received any e-mails regarding a delay? ^ML
1664414,507249,人間はまだだけど… 犬たちにゴハンあげまーす！ 缶詰も24缶、今日届いたばかり♪ アマゾン！ありがとう♡(*´∇｀*) #Amazon #犬 #犬好きマサちゃん [LINK],1664413,|ﾛﾟ)ﾊｯ 呼ばれた気が。。 ご利用ありがとうございました！ ('-'*)：*：ﾟ･☆ HM
2223639,649318,thanks again for placing my delivery in my bin which is wet and contains cat poop. 2nd you have done this. Well done!!!,2223638,I'm sorry to hear this. We'd like to look into this further with you. Please contact us here: [LINK] ^KP
609371,264858,I have sent the issue via direct message on twitter. Kindly check and response dear,609370,I understand your concern. Kindly get in touch with our support team here: [LINK] so that we can assist you accordingly. ^MN
2907800,805129,no sorry doesn't work. yes have tried but it does not appear but strangely is on the fire stick. also tried getting the app through the amazon site but does not give an option to downoad,2907799,"That's odd! Let's take a look in real-time. When you have a free moment, please reach out to us here: [LINK] ^HM"
2720018,763261,Since Amazon cancelled my UK membership. I'm stuck with Chetan Bhagat in the literature section. Do you even know what literature is ? Fuck,2720016,Sorry to know that. You may refer to the link here: [LINK] for our literature section for kindle. I'll be sure to pass on your feedback internally. ^PS
476119,228174,アマゾンプライムやばすぎだろ [LINK],476118,(やばいですかね・・・・)O o｡.(´-`*) ET
2212270,646561,But it was a pre order,2212269,What does the tracking say the status of the order is? You can find that information here: [LINK] ^MH
247447,174795,I will not fill it up.,247448,"For us to access your account, we'd require you to share the details. Please share your details in the link. ^HN"
1223030,406982,Horrible experience... Amazon is si dumb and naive... They have been repeating the same thing... Is there anything that you guys care for,1223029,Could you confirm receiving an email from our team? (2/2) ^KA
543842,240102,Can y’all just replace the order 🙄. Your rep said it wasn’t in stock anymore but it is. Why is this so difficult,543843,"Not all items are able to be replaced, only refunded. I'm sorry for any inconvenience this may have caused. ^KP"
2935845,811659,That hasn’t helped. Just says what I’ve told you. That the delivery wasn’t completed,2935847,"Hi Sarah. When you spoke to us by phone/chat via that link, what additional advice was given? ^DC"
468184,226477,"YOU!!!!!! From AMZL US at Tuesday, November 28. Held by carrier",468186,"I'm sorry for the frustrating experience. That isn't what we want for you, or any customer. I'd like a member of our team to look into this. When you have a moment, please securely provide more information here: [LINK] ^EA"
2124896,625785,was to recieve a cashback for a one plus five mobile order few days back.Yet to recieve the same.Need update in it,2124897,I get your concern. Request you to contact the support team through the link mentioned earlier for further assistance. ^PR
1120481,148791,this has been done,1120482,"We've received your info, Nikki, and are looking into this for you! We will reach out to you soon. ^AD"
1257051,414569,I've created a new account from [LINK] still it got locked. What's happening. Is there any technical team or not.,1257053,Kindly connect with our US support team here: [LINK] We'll look into it. ^PS
1423809,450852,Hey I paid extra to have this item delivered for my dad’s birthday today. The fuck is this shit ? [LINK],1423810,here: [LINK] and we'll be happy to help. 2/2 ^SH
993930,323508,"Sir, i got ur mail. Not satisfied with ur response. I got similar response form seller &amp; customer care. Tendering apology isn't enough.",993931,"Should you require any further assistance, please reply to our email and we'll reach out to you. ^GS"
995478,355803,Why are you guys not Chromecast/Home ready? I don't feel impulsive enough to buy a Fire Stick just to watch your content!,995477,I understand. I've shared your comment as feedback with the relevant team for review. ^HA
2599672,735939,Yay! Heute ist Erscheinungstag und nicht morgen. Danke für nichts .A. [LINK],2599671,Bitte entschuldige die Verspätung. Wir gehen dem gerne nach. Melde dich bitte über folgenden Link: [LINK] Viele Grüße ^UK
2954322,815652,I love how I pay for prime and NONE of my packages ever come on time.,2954321,"Oh no! Matthew, we'd like to help! Are you having trouble with a recent order/delivery? Could you let us know more about what's going on? ^HM"
1754246,528370,"Oh amazon delayed my order, what a surprise",1754244,"I'm very sorry about the delay, Amanda. Did we give a reason for delay? Is it a fulfillment or shipping delay? We're here! ^SK"
2277774,662364,When you think you found an AMAZING deal on a coat on Only to discover the seller was a fraud. 😭💔 My heart hurts . I should have known it was too good to be true. 😔 #Supersad,2277773,what happened? ^AT
833922,318592,I was promised a replacement before tomorrow early morning.Bt I don't see any updates on that. [LINK],833923,"We've received your details this afternoon, Kiran. We'll review the details and get in touch with you soon. ^JC"
1557705,481486,"de même, pas de possibilité que toute mes commandes passe par la poste ce qui pourtant évite bien des galères",1557707,2/3 Cela se fait en fonction de plusieurs critères bien définis au niveau de nos entrepôts.
725937,275079,obviamente no me trajo nada a las 22:30.¿tan dificil es llamar o dejar una nota para decir a quien se lo dejais?#AsiNo,725936,Puedes contactarnos directamente aquí:[LINK] así podremos verificar de forma segura e investigar lo sucedido. ^VM
1249020,413044,hey ... i &lt;3 u,1249019,We Ɛ&gt; you too! Happy shopping! ^BE
1912141,360563,After how much time of payment the Cashback is added to the concerned account.,1912139,Kindly help us with the cashback you're referring to and we'll look into it. ^AK
2719411,763152,"Vedo questo. Dice che non riesce a caricare il server Amazon. Però riesco a parlare con voi, quindi la connessione è ok! [LINK]",2719413,Abbiamo fatto una verifica e l'app funziona correttamente. Prova a disinstallare e reinstallare l'app. Tienici aggiornati! ^CS
888271,220539,"One of your support staff replied to my query with ""we're unable to process the refund as the denomination is too high"". Can you translate this into English for me please? It makes no sense.",888269,"Hi Carl, I'm sorry to hear about this. Did they mention needing to send this to another team to process for you? ^MI"
316485,191572,"baar bar jhuth 48 hours me problem solve ho jayegi.. or fir dobara 48 ghante , customer velle hai kya ?",316486,Sorry about the delay. Kindly drop in your details here: [LINK] and we'll work on it. Please don’t provide [1/2]
2628935,179713,Still can't get my second novel on ... still no straight answer on why. [LINK],2628933,I'm sorry for the trouble with your novel. Does this e-mail include a list of items that need editing? Have you resubmitted your novel since receiving this message? ^AP
1291014,421906,"Bin ja mal gespannt, wo Logistics ein Paket in nem Bürogebäude mit x Firmen „an einem sicheren Ort hinterlegt“.",1291012,"Hi, vermisst du eine aktuelle Lieferung? ^SI"
1740746,525201,USPS wyd why my packages late bro,1740747,"We'd like to look into this with you and see what options are available in real-time, here: [LINK] ^DW"
1620692,171648,I want my account [LINK] with it.i will Happy,1620693,Request you to revert to their email and wait for an update from them. 2/2^SK
2278515,403125,"Do you show these rules before buying, no never..even If you show then also in a very small size..Just cheating n fraud..",2278516,"with a different color. Further, I'll surely forward this as feedback internally. (2/2)^SQ"
2884194,800073,I guess you asking me wasn't to actually help me. Maybe it was just to make the appearance of helping me?,2884196,"Unfortunately we do not have access to your account or details via Twitter, but we'd still like to help! Please reach out to us here: [LINK] so we can look into this together. -Shal C."
2103635,621104,Necesito una respuesta urgente por favor.,2103633,"Hola, para poder orientarte sería necesario que nos indiques en la página de Amazon de cuál país realizaste la compra ^AR"
792695,309026,I raised the mail through the link you shared and my name would be Jagadish57,792696,"We haven't received your details yet, Jagadish. Please share your details in the link provided earlier. ^HD"
1318254,169195,i don't received my 15%Cashback on my purchase it is more than 15 days,1318255,I’m sorry about the delay regarding the cash back. Could you please elaborate as to 1/2 ^SB
2216680,255670,Please help me with my Order # 403-9241209-8411545 By mistake the billing address and shipping address got swapped. Request you to try and get the product delivered on my billing address instead of shipping address.,2216679,"Please don't provide your email address via Twitter, as we consider it to be personal information. Our page s visible to public. 2/2^AR"
2498476,712912,"Sorry, , this isn't fair. 1) Sundays we are closed &amp; 2) No attempt was made to get in touch with me [LINK]",2498475,I'm sorry for the discomfort regarding the delivery. Have you reported this to our support here: [LINK]
249105,175184,It's sorted. I went onto community help and managed to get my account back(the hacker hadn't changed my password).x,249107,Glad to hear the issue is resolved. ^MC
960704,347983,Amazonからクロネコ経由で荷物が届いた。段ボール箱が濡れてるわ、潰れてるわ、中身は湿気ってるわでひどい有様だったけど、台風だから仕方ないよな…。,960702,ツイート拝見しました。大変ご迷惑をおかけしております。 以下の内容についてご確認ください。 商品に問題がございました場合＞[LINK] カスタマーサービスに問い合わせる場合＞[LINK] MH
507093,236395,"It says the delivery date was supposed to be November 28, 2017 and package status is shipped",507095,"Thanks for letting us know! When you get a chance, please reach out to us here: [LINK] and we'll look into options together! ^JO"
883545,329812,"Eu tentei comprar um mas a inventa algum problema e não finaliza a compra. Vou comprar em outro site, dessisto.",883544,"Olá Lenk, sinto muito pelo inconveniente. O que fala o erro no sistema ? ^MB"
471522,227278,"OK. Your amazing CS advisor, Rajat, seems to have sorted the issue out.",471524,"Glad to hear it Malcolm, thanks for letting us know. :) ^BZ"
2679321,753902,अॅमेझॉनची ग्राहक सेवा मराठीत कधी उपलब्ध करून देणार ?,2679320,I'll certainly take this as feedback and forward to our team to work on it. ^SG
1118647,383925,Still no call or message from Amazon. If you can't provide service. Shut your shop. Cheaters,1118649,"I'm sorry for the trouble. I'd like to look into this, kindly drop in your details here:[LINK] 1/2 ^EM"
